,subject,predicate,object
38768,15707602,hasBalance,127286.04
38769,15707602,hasNumberOfProducts,2
38770,15707602,hasCreditCard,True
38771,15707602,IsActiveMember,True
38772,15707602,hasChurned,True
38773,15707602,TenureOf,2
38774,15707602,hasEstimatedSalaryOf,166929.43
38775,15594133,hasCreditScoreOf,697
38776,15594133,hasGender,Male
38777,15594133,isAge,62
38778,15594133,inCountry,Spain
38779,15594133,hasBalance,0.0
38780,15594133,hasNumberOfProducts,1
38781,15594133,hasCreditCard,True
38782,15594133,IsActiveMember,False
38783,15594133,hasChurned,True
38784,15594133,TenureOf,7
38785,15594133,hasEstimatedSalaryOf,129188.18
38786,15772329,hasCreditScoreOf,580
38787,15772329,hasGender,Male
38788,15772329,isAge,45
38789,15772329,inCountry,Germany
38790,15772329,hasBalance,103741.14
38791,15772329,hasNumberOfProducts,1
38792,15772329,hasCreditCard,True
38793,15772329,IsActiveMember,False
38794,15772329,hasChurned,True
38795,15772329,TenureOf,8
38796,15772329,hasEstimatedSalaryOf,47428.73
38797,15701687,hasCreditScoreOf,664
38798,15701687,hasGender,Male
38799,15701687,isAge,44
38800,15701687,inCountry,Spain
38801,15701687,hasBalance,77526.66
38802,15701687,hasNumberOfProducts,3
38803,15701687,hasCreditCard,False
38804,15701687,IsActiveMember,False
38805,15701687,hasChurned,True
38806,15701687,TenureOf,7
38807,15701687,hasEstimatedSalaryOf,57338.56
38808,15663194,hasCreditScoreOf,582
38809,15663194,hasGender,Female
38810,15663194,isAge,40
38811,15663194,inCountry,Germany
38812,15663194,hasBalance,110150.43
38813,15663194,hasNumberOfProducts,1
38814,15663194,hasCreditCard,True
38815,15663194,IsActiveMember,True
38816,15663194,hasChurned,True
38817,15663194,TenureOf,3
38818,15663194,hasEstimatedSalaryOf,191757.65
38819,15736510,hasCreditScoreOf,605
38820,15736510,hasGender,Female
38821,15736510,isAge,57
38822,15736510,inCountry,Spain
38823,15736510,hasBalance,0.0
38824,15736510,hasNumberOfProducts,3
38825,15736510,hasCreditCard,True
38826,15736510,IsActiveMember,False
38827,15736510,hasChurned,True
38828,15736510,TenureOf,2
38829,15736510,hasEstimatedSalaryOf,66652.75
38830,15734649,hasCreditScoreOf,779
38831,15734649,hasGender,Female
38832,15734649,isAge,55
38833,15734649,inCountry,Spain
38834,15734649,hasBalance,133295.98
38835,15734649,hasNumberOfProducts,1
38836,15734649,hasCreditCard,True
38837,15734649,IsActiveMember,False
38838,15734649,hasChurned,True
38839,15734649,TenureOf,0
38840,15734649,hasEstimatedSalaryOf,22832.71
38841,15632503,hasCreditScoreOf,563
38842,15632503,hasGender,Female
38843,15632503,isAge,32
38844,15632503,inCountry,France
38845,15632503,hasBalance,148326.09
38846,15632503,hasNumberOfProducts,1
38847,15632503,hasCreditCard,True
38848,15632503,IsActiveMember,False
38849,15632503,hasChurned,True
38850,15632503,TenureOf,0
38851,15632503,hasEstimatedSalaryOf,191604.27
38852,15648681,hasCreditScoreOf,747
38853,15648681,hasGender,Female
38854,15648681,isAge,47
38855,15648681,inCountry,France
38856,15648681,hasBalance,139914.6
38857,15648681,hasNumberOfProducts,4
38858,15648681,hasCreditCard,False
38859,15648681,IsActiveMember,True
38860,15648681,hasChurned,True
38861,15648681,TenureOf,5
38862,15648681,hasEstimatedSalaryOf,129964.56
38863,15747757,hasCreditScoreOf,600
38864,15747757,hasGender,Female
38865,15747757,isAge,58
38866,15747757,inCountry,Germany
38867,15747757,hasBalance,118723.11
38868,15747757,hasNumberOfProducts,1
38869,15747757,hasCreditCard,False
38870,15747757,IsActiveMember,False
38871,15747757,hasChurned,True
38872,15747757,TenureOf,8
38873,15747757,hasEstimatedSalaryOf,6209.51
38874,15762716,hasCreditScoreOf,762
38875,15762716,hasGender,Female
38876,15762716,isAge,60
38877,15762716,inCountry,Spain
38878,15762716,hasBalance,168920.75
38879,15762716,hasNumberOfProducts,1
38880,15762716,hasCreditCard,True
38881,15762716,IsActiveMember,False
38882,15762716,hasChurned,True
38883,15762716,TenureOf,10
38884,15762716,hasEstimatedSalaryOf,31445.03
38885,15675926,hasCreditScoreOf,655
38886,15675926,hasGender,Male
38887,15675926,isAge,34
38888,15675926,inCountry,Germany
38889,15675926,hasBalance,118028.35
38890,15675926,hasNumberOfProducts,1
38891,15675926,hasCreditCard,True
38892,15675926,IsActiveMember,False
38893,15675926,hasChurned,True
38894,15675926,TenureOf,7
38895,15675926,hasEstimatedSalaryOf,51226.32
38896,15735572,hasCreditScoreOf,629
38897,15735572,hasGender,Male
38898,15735572,isAge,59
38899,15735572,inCountry,France
38900,15735572,hasBalance,113657.83
38901,15735572,hasNumberOfProducts,1
38902,15735572,hasCreditCard,True
38903,15735572,IsActiveMember,True
38904,15735572,hasChurned,True
38905,15735572,TenureOf,9
38906,15735572,hasEstimatedSalaryOf,116848.79
38907,15567860,hasCreditScoreOf,581
38908,15567860,hasGender,Female
38909,15567860,isAge,44
38910,15567860,inCountry,Spain
38911,15567860,hasBalance,189318.16
38912,15567860,hasNumberOfProducts,2
38913,15567860,hasCreditCard,True
38914,15567860,IsActiveMember,False
38915,15567860,hasChurned,True
38916,15567860,TenureOf,7
38917,15567860,hasEstimatedSalaryOf,45026.23
38918,15611318,hasCreditScoreOf,599
38919,15611318,hasGender,Male
38920,15611318,isAge,33
38921,15611318,inCountry,Spain
38922,15611318,hasBalance,51690.89
38923,15611318,hasNumberOfProducts,1
38924,15611318,hasCreditCard,True
38925,15611318,IsActiveMember,False
38926,15611318,hasChurned,True
38927,15611318,TenureOf,4
38928,15611318,hasEstimatedSalaryOf,111622.76
38929,15618703,hasCreditScoreOf,663
38930,15618703,hasGender,Female
38931,15618703,isAge,53
38932,15618703,inCountry,Spain
38933,15618703,hasBalance,150200.23
38934,15618703,hasNumberOfProducts,1
38935,15618703,hasCreditCard,False
38936,15618703,IsActiveMember,True
38937,15618703,hasChurned,True
38938,15618703,TenureOf,6
38939,15618703,hasEstimatedSalaryOf,151317.27
38940,15740487,hasCreditScoreOf,627
38941,15740487,hasGender,Female
38942,15740487,isAge,41
38943,15740487,inCountry,France
38944,15740487,hasBalance,0.0
38945,15740487,hasNumberOfProducts,3
38946,15740487,hasCreditCard,True
38947,15740487,IsActiveMember,True
38948,15740487,hasChurned,True
38949,15740487,TenureOf,6
38950,15740487,hasEstimatedSalaryOf,138700.75
38951,15686670,hasCreditScoreOf,588
38952,15686670,hasGender,Female
38953,15686670,isAge,36
38954,15686670,inCountry,France
38955,15686670,hasBalance,0.0
38956,15686670,hasNumberOfProducts,2
38957,15686670,hasCreditCard,True
38958,15686670,IsActiveMember,False
38959,15686670,hasChurned,True
38960,15686670,TenureOf,2
38961,15686670,hasEstimatedSalaryOf,92536.0
38962,15811690,hasCreditScoreOf,793
38963,15811690,hasGender,Male
38964,15811690,isAge,54
38965,15811690,inCountry,Germany
38966,15811690,hasBalance,128966.13
38967,15811690,hasNumberOfProducts,1
38968,15811690,hasCreditCard,False
38969,15811690,IsActiveMember,False
38970,15811690,hasChurned,True
38971,15811690,TenureOf,2
38972,15811690,hasEstimatedSalaryOf,18633.4
38973,15734008,hasCreditScoreOf,727
38974,15734008,hasGender,Male
38975,15734008,isAge,59
38976,15734008,inCountry,Germany
38977,15734008,hasBalance,152581.06
38978,15734008,hasNumberOfProducts,1
38979,15734008,hasCreditCard,True
38980,15734008,IsActiveMember,False
38981,15734008,hasChurned,True
38982,15734008,TenureOf,5
38983,15734008,hasEstimatedSalaryOf,71830.1
38984,15721507,hasCreditScoreOf,713
38985,15721507,hasGender,Female
38986,15721507,isAge,32
38987,15721507,inCountry,France
38988,15721507,hasBalance,117094.02
38989,15721507,hasNumberOfProducts,1
38990,15721507,hasCreditCard,False
38991,15721507,IsActiveMember,False
38992,15721507,hasChurned,True
38993,15721507,TenureOf,1
38994,15721507,hasEstimatedSalaryOf,149558.83
38995,15810723,hasCreditScoreOf,607
38996,15810723,hasGender,Female
38997,15810723,isAge,39
38998,15810723,inCountry,France
38999,15810723,hasBalance,0.0
39000,15810723,hasNumberOfProducts,3
39001,15810723,hasCreditCard,True
39002,15810723,IsActiveMember,False
39003,15810723,hasChurned,True
39004,15810723,TenureOf,10
39005,15810723,hasEstimatedSalaryOf,132741.13
39006,15617065,hasCreditScoreOf,650
39007,15617065,hasGender,Male
39008,15617065,isAge,42
39009,15617065,inCountry,Spain
39010,15617065,hasBalance,194532.66
39011,15617065,hasNumberOfProducts,1
39012,15617065,hasCreditCard,True
39013,15617065,IsActiveMember,False
39014,15617065,hasChurned,True
39015,15617065,TenureOf,4
39016,15617065,hasEstimatedSalaryOf,171045.31
39017,15689786,hasCreditScoreOf,850
39018,15689786,hasGender,Male
39019,15689786,isAge,56
39020,15689786,inCountry,Germany
39021,15689786,hasBalance,169743.83
39022,15689786,hasNumberOfProducts,1
39023,15689786,hasCreditCard,False
39024,15689786,IsActiveMember,False
39025,15689786,hasChurned,True
39026,15689786,TenureOf,1
39027,15689786,hasEstimatedSalaryOf,155850.4
39028,15646082,hasCreditScoreOf,676
39029,15646082,hasGender,Female
39030,15646082,isAge,34
39031,15646082,inCountry,France
39032,15646082,hasBalance,82909.14
39033,15646082,hasNumberOfProducts,1
39034,15646082,hasCreditCard,True
39035,15646082,IsActiveMember,False
39036,15646082,hasChurned,True
39037,15646082,TenureOf,8
39038,15646082,hasEstimatedSalaryOf,91817.38
39039,15796111,hasCreditScoreOf,708
39040,15796111,hasGender,Female
39041,15796111,isAge,54
39042,15796111,inCountry,Germany
39043,15796111,hasBalance,145151.4
39044,15796111,hasNumberOfProducts,1
39045,15796111,hasCreditCard,False
39046,15796111,IsActiveMember,True
39047,15796111,hasChurned,True
39048,15796111,TenureOf,8
39049,15796111,hasEstimatedSalaryOf,125311.17
39050,15670646,hasCreditScoreOf,499
39051,15670646,hasGender,Female
39052,15670646,isAge,42
39053,15670646,inCountry,Spain
39054,15670646,hasBalance,147187.84
39055,15670646,hasNumberOfProducts,1
39056,15670646,hasCreditCard,True
39057,15670646,IsActiveMember,True
39058,15670646,hasChurned,True
39059,15670646,TenureOf,0
39060,15670646,hasEstimatedSalaryOf,14868.94
39061,15815095,hasCreditScoreOf,850
39062,15815095,hasGender,Male
39063,15815095,isAge,54
39064,15815095,inCountry,Spain
39065,15815095,hasBalance,108185.81
39066,15815095,hasNumberOfProducts,2
39067,15815095,hasCreditCard,False
39068,15815095,IsActiveMember,False
39069,15815095,hasChurned,True
39070,15815095,TenureOf,7
39071,15815095,hasEstimatedSalaryOf,24093.4
39072,15736420,hasCreditScoreOf,596
39073,15736420,hasGender,Male
39074,15736420,isAge,21
39075,15736420,inCountry,France
39076,15736420,hasBalance,210433.08
39077,15736420,hasNumberOfProducts,2
39078,15736420,hasCreditCard,False
39079,15736420,IsActiveMember,True
39080,15736420,hasChurned,True
39081,15736420,TenureOf,4
39082,15736420,hasEstimatedSalaryOf,197297.77
39083,15797767,hasCreditScoreOf,600
39084,15797767,hasGender,Female
39085,15797767,isAge,49
39086,15797767,inCountry,France
39087,15797767,hasBalance,0.0
39088,15797767,hasNumberOfProducts,1
39089,15797767,hasCreditCard,False
39090,15797767,IsActiveMember,True
39091,15797767,hasChurned,True
39092,15797767,TenureOf,6
39093,15797767,hasEstimatedSalaryOf,148087.88
39094,15586479,hasCreditScoreOf,692
39095,15586479,hasGender,Female
39096,15586479,isAge,36
39097,15586479,inCountry,France
39098,15586479,hasBalance,0.0
39099,15586479,hasNumberOfProducts,1
39100,15586479,hasCreditCard,True
39101,15586479,IsActiveMember,False
39102,15586479,hasChurned,True
39103,15586479,TenureOf,4
39104,15586479,hasEstimatedSalaryOf,185580.89
39105,15593178,hasCreditScoreOf,568
39106,15593178,hasGender,Female
39107,15593178,isAge,36
39108,15593178,inCountry,Spain
39109,15593178,hasBalance,153610.61
39110,15593178,hasNumberOfProducts,1
39111,15593178,hasCreditCard,True
39112,15593178,IsActiveMember,True
39113,15593178,hasChurned,True
39114,15593178,TenureOf,10
39115,15593178,hasEstimatedSalaryOf,54083.8
39116,15696287,hasCreditScoreOf,682
39117,15696287,hasGender,Female
39118,15696287,isAge,38
39119,15696287,inCountry,Germany
39120,15696287,hasBalance,116520.28
39121,15696287,hasNumberOfProducts,1
39122,15696287,hasCreditCard,True
39123,15696287,IsActiveMember,True
39124,15696287,hasChurned,True
39125,15696287,TenureOf,1
39126,15696287,hasEstimatedSalaryOf,49833.5
39127,15573077,hasCreditScoreOf,620
39128,15573077,hasGender,Female
39129,15573077,isAge,25
39130,15573077,inCountry,Germany
39131,15573077,hasBalance,141825.88
39132,15573077,hasNumberOfProducts,1
39133,15573077,hasCreditCard,True
39134,15573077,IsActiveMember,True
39135,15573077,hasChurned,True
39136,15573077,TenureOf,8
39137,15573077,hasEstimatedSalaryOf,73857.94
39138,15672912,hasCreditScoreOf,737
39139,15672912,hasGender,Female
39140,15672912,isAge,39
39141,15672912,inCountry,Spain
39142,15672912,hasBalance,130051.66
39143,15672912,hasNumberOfProducts,2
39144,15672912,hasCreditCard,False
39145,15672912,IsActiveMember,False
39146,15672912,hasChurned,True
39147,15672912,TenureOf,7
39148,15672912,hasEstimatedSalaryOf,55356.39
39149,15808386,hasCreditScoreOf,721
39150,15808386,hasGender,Female
39151,15808386,isAge,45
39152,15808386,inCountry,Germany
39153,15808386,hasBalance,138523.2
39154,15808386,hasNumberOfProducts,1
39155,15808386,hasCreditCard,False
39156,15808386,IsActiveMember,False
39157,15808386,hasChurned,True
39158,15808386,TenureOf,7
39159,15808386,hasEstimatedSalaryOf,59604.45
39160,15603565,hasCreditScoreOf,603
39161,15603565,hasGender,Female
39162,15603565,isAge,56
39163,15603565,inCountry,Spain
39164,15603565,hasBalance,90778.76
39165,15603565,hasNumberOfProducts,2
39166,15603565,hasCreditCard,True
39167,15603565,IsActiveMember,False
39168,15603565,hasChurned,True
39169,15603565,TenureOf,5
39170,15603565,hasEstimatedSalaryOf,162223.67
39171,15744044,hasCreditScoreOf,572
39172,15744044,hasGender,Male
39173,15744044,isAge,47
39174,15744044,inCountry,Germany
39175,15744044,hasBalance,99353.42
39176,15744044,hasNumberOfProducts,1
39177,15744044,hasCreditCard,True
39178,15744044,IsActiveMember,False
39179,15744044,hasChurned,True
39180,15744044,TenureOf,4
39181,15744044,hasEstimatedSalaryOf,196549.85
39182,15577771,hasCreditScoreOf,453
39183,15577771,hasGender,Female
39184,15577771,isAge,40
39185,15577771,inCountry,Germany
39186,15577771,hasBalance,111524.49
39187,15577771,hasNumberOfProducts,1
39188,15577771,hasCreditCard,True
39189,15577771,IsActiveMember,True
39190,15577771,hasChurned,True
39191,15577771,TenureOf,1
39192,15577771,hasEstimatedSalaryOf,120373.84
39193,15802071,hasCreditScoreOf,762
39194,15802071,hasGender,Male
39195,15802071,isAge,35
39196,15802071,inCountry,Germany
39197,15802071,hasBalance,117458.51
39198,15802071,hasNumberOfProducts,1
39199,15802071,hasCreditCard,False
39200,15802071,IsActiveMember,True
39201,15802071,hasChurned,True
39202,15802071,TenureOf,1
39203,15802071,hasEstimatedSalaryOf,178361.48
39204,15779492,hasCreditScoreOf,796
39205,15779492,hasGender,Male
39206,15779492,isAge,56
39207,15779492,inCountry,Spain
39208,15779492,hasBalance,94231.13
39209,15779492,hasNumberOfProducts,1
39210,15779492,hasCreditCard,False
39211,15779492,IsActiveMember,False
39212,15779492,hasChurned,True
39213,15779492,TenureOf,6
39214,15779492,hasEstimatedSalaryOf,121164.6
39215,15625501,hasCreditScoreOf,570
39216,15625501,hasGender,Male
39217,15625501,isAge,38
39218,15625501,inCountry,Germany
39219,15625501,hasBalance,127201.58
39220,15625501,hasNumberOfProducts,1
39221,15625501,hasCreditCard,True
39222,15625501,IsActiveMember,False
39223,15625501,hasChurned,True
39224,15625501,TenureOf,1
39225,15625501,hasEstimatedSalaryOf,147168.28
39226,15640521,hasCreditScoreOf,552
39227,15640521,hasGender,Male
39228,15640521,isAge,33
39229,15640521,inCountry,Germany
39230,15640521,hasBalance,144962.74
39231,15640521,hasNumberOfProducts,1
39232,15640521,hasCreditCard,True
39233,15640521,IsActiveMember,False
39234,15640521,hasChurned,True
39235,15640521,TenureOf,3
39236,15640521,hasEstimatedSalaryOf,58844.84
39237,15790630,hasCreditScoreOf,619
39238,15790630,hasGender,Female
39239,15790630,isAge,48
39240,15790630,inCountry,France
39241,15790630,hasBalance,0.0
39242,15790630,hasNumberOfProducts,1
39243,15790630,hasCreditCard,False
39244,15790630,IsActiveMember,False
39245,15790630,hasChurned,True
39246,15790630,TenureOf,4
39247,15790630,hasEstimatedSalaryOf,18094.96
39248,15671293,hasCreditScoreOf,779
39249,15671293,hasGender,Female
39250,15671293,isAge,37
39251,15671293,inCountry,Germany
39252,15671293,hasBalance,128389.63
39253,15671293,hasNumberOfProducts,1
39254,15671293,hasCreditCard,True
39255,15671293,IsActiveMember,True
39256,15671293,hasChurned,True
39257,15671293,TenureOf,2
39258,15671293,hasEstimatedSalaryOf,6589.16
39259,15647898,hasCreditScoreOf,610
39260,15647898,hasGender,Female
39261,15647898,isAge,50
39262,15647898,inCountry,Spain
39263,15647898,hasBalance,130554.51
39264,15647898,hasNumberOfProducts,3
39265,15647898,hasCreditCard,True
39266,15647898,IsActiveMember,False
39267,15647898,hasChurned,True
39268,15647898,TenureOf,5
39269,15647898,hasEstimatedSalaryOf,184758.17
39270,15671534,hasCreditScoreOf,646
