,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
3301,2506-TNFCO,Riverside,92509,34.004379,-117.447864,Female,True,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,69.55,True
3302,8718-PTMEZ,Lake Elsinore,92530,33.655421,-117.391751,Female,False,False,False,13,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,31.05,347.25,True
3303,2207-OBZNX,Aguanga,92536,33.482243,-116.827173,Male,False,False,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,51.0,354.05,True
3304,6142-VSJQO,Homeland,92548,33.761894,-117.120868,Female,False,True,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.35,44.35,True
3305,6437-UKHMV,Moreno Valley,92557,33.970661,-117.255039,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.7,586.05,True
3306,1114-CENIM,San Jacinto,92582,33.806708,-117.02007,Male,False,False,True,54,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),55.0,3092.65,True
3307,6060-DRTNL,San Jacinto,92583,33.796568,-116.924723,Female,True,False,False,5,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Mailed check,84.85,415.55,True
3308,8473-VUVJN,Temecula,92590,33.475493,-117.219551,Male,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.65,73.65,True
3309,6289-CPNLD,Temecula,92591,33.540604,-117.10909,Male,False,True,False,33,True,False,DSL,False,False,True,True,True,True,One year,True,Mailed check,73.9,2405.05,True
3310,5536-SLHPM,Temecula,92592,33.507255,-117.029473,Female,False,True,False,55,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,77.75,4458.15,True
3311,0196-VULGZ,Irvine,92620,33.716136,-117.752574,Female,True,True,False,6,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.35,474.9,True
3312,8837-VVWLQ,Capistrano Beach,92624,33.458754,-117.665104,Female,False,False,False,8,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,False,Electronic check,84.95,668.4,True
3313,2696-NARTR,Corona Del Mar,92625,33.600987,-117.862734,Male,False,False,False,11,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,73.85,926.25,True
3314,7614-QVWQL,Costa Mesa,92627,33.645672,-117.922613,Male,False,True,False,49,False,No phone service,DSL,False,True,False,False,True,True,One year,True,Bank transfer (automatic),51.8,2541.25,True
3315,1976-CFOCS,Dana Point,92629,33.477923,-117.705314,Female,True,True,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,46.0,46,True
3316,4631-OACRM,Lake Forest,92630,33.644849,-117.684254,Male,True,False,False,15,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.4,1156.1,True
3317,3755-JBMNH,Huntington Beach,92648,33.679659,-118.016195,Male,True,True,False,16,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),71.8,1167.8,True
3318,6345-ULYRW,Laguna Beach,92651,33.570023,-117.773669,Male,True,True,False,44,True,True,Fiber optic,False,True,False,False,False,True,One year,False,Mailed check,88.4,3912.9,True
3319,1809-DMJHQ,Newport Beach,92660,33.634626,-117.874882,Female,False,False,True,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,46.0,221.7,True
3320,6923-EFPNL,Silverado,92676,33.782346,-117.635263,Male,False,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),51.75,201.1,True
3321,9574-RKJIF,Trabuco Canyon,92679,33.631119,-117.567346,Male,False,True,False,30,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,94.4,2838.7,True
3322,2619-WFQWU,Mission Viejo,92692,33.60693,-117.644253,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.15,70.15,True
3323,0778-NELLA,Anaheim,92805,33.830209,-117.906099,Male,False,False,False,9,False,No phone service,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),34.7,296.1,True
3324,4614-NUVZD,Anaheim,92807,33.848733,-117.788357,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.1,81.1,True
3325,3803-KMQFW,Brea,92821,33.930199,-117.862898,Female,False,True,True,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.55,20.55,True
3326,6804-GDMOI,Brea,92823,33.924143,-117.79387,Female,False,False,False,61,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,106.6,6428.4,True
3327,9572-MTILT,Fullerton,92833,33.877639,-117.961212,Male,False,True,False,59,True,True,Fiber optic,True,True,True,True,True,False,Month-to-month,True,Electronic check,106.75,6252.9,True
3328,9611-CTWIH,Garden Grove,92841,33.786738,-117.982564,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.45,240.45,True
3329,0329-GTIAJ,Garden Grove,92844,33.766476,-117.969795,Female,False,False,False,3,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,97.9,315.3,True
3330,6629-CZTTH,Orange,92865,33.828779,-117.848299,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,55.7,55.7,True
3331,5364-EVNIB,Orange,92868,33.787796,-117.875928,Male,False,False,False,13,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,79.8,973.45,True
3332,5087-SUURX,Yorba Linda,92887,33.884073,-117.732197,Female,False,True,False,18,False,No phone service,DSL,False,False,True,False,True,False,Month-to-month,True,Electronic check,39.05,669.85,True
3333,0013-EXCHZ,Camarillo,93010,34.227846,-119.079903,Female,True,True,False,3,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Mailed check,83.9,267.4,True
3334,5550-VFRLC,Moorpark,93021,34.312945,-118.858169,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.85,69.85,True
3335,4929-BSTRX,Oxnard,93030,34.223244,-119.18012,Female,False,False,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,53.55,53.55,True
3336,2225-ZRGSG,Piru,93040,34.432843,-118.730106,Female,False,True,False,70,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),93.9,6579.05,True
3337,5271-YNWVR,Santa Paula,93060,34.402343,-119.094824,Male,False,True,False,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,113.15,7856,True
3338,2657-ALMWY,Simi Valley,93065,34.269449,-118.768471,Female,True,True,False,26,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,84.95,2169.75,True
3339,6330-JKLPC,Somis,93066,34.297628,-119.014627,Male,False,True,False,11,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.5,896.9,True
3340,4667-OHGKG,Summerland,93067,34.420998,-119.60137,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.3,19.3,True
3341,1660-HSOOQ,Santa Barbara,93105,34.037342,-119.80079,Male,False,False,False,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,49.65,49.65,True
3342,7253-UVNDW,Santa Barbara,93108,34.457541,-119.631072,Female,False,False,False,46,True,False,DSL,False,False,True,True,False,False,Two year,False,Credit card (automatic),54.35,2460.15,True
3343,7228-OMTPN,Santa Barbara,93110,34.437945,-119.77191,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.45,370.65,True
3344,6284-AHOOQ,Avenal,93204,35.916943,-120.129921,Male,True,False,False,22,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Bank transfer (automatic),90.5,1910.6,True
3345,2344-JMOGN,Buttonwillow,93206,35.451402,-119.488413,Male,False,True,False,9,True,False,Fiber optic,False,True,True,True,True,False,Month-to-month,True,Mailed check,94.85,890.6,True
3346,3799-ISUZQ,California Hot Springs,93207,35.865795,-118.69759,Male,False,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.95,529.5,True
3347,1794-HBQTJ,Corcoran,93212,36.04533,-119.532424,Female,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),48.6,48.6,True
3348,2460-FPSYH,Exeter,93221,36.301689,-119.018233,Female,True,False,False,40,False,No phone service,DSL,True,True,False,False,True,True,Month-to-month,True,Electronic check,55.8,2109.35,True
3349,4818-DRBQT,Farmersville,93223,36.29878,-119.201028,Male,False,True,False,29,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.15,2265.25,True
3350,1320-HTRDR,Fellows,93224,35.215731,-119.57013,Female,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.5,220.6,True
3351,1493-AMTIE,Ivanhoe,93235,36.385818,-119.224243,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),20.2,20.2,True
3352,6424-ELEYH,Lebec,93243,34.845861,-118.885163,Female,False,True,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.75,229.5,True
3353,4391-RESHN,Lemon Cove,93244,36.462671,-118.997291,Male,False,False,False,23,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Mailed check,104.05,2470.1,True
3354,6821-BUXUX,Maricopa,93252,34.737031,-119.460557,Female,False,False,False,13,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,96.65,1244.5,True
3355,5028-HTLJB,New Cuyama,93254,34.956577,-119.750142,Male,True,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,20.05,True
3356,9801-GDWGV,Onyx,93255,35.676978,-118.101378,Female,False,False,False,39,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.45,3994.45,True
3357,2320-JRSDE,Richgrove,93261,35.809921,-119.127437,Female,False,True,True,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.9,19.9,True
3358,0601-WZHJF,Shafter,93263,35.490705,-119.286833,Male,False,True,False,14,False,No phone service,DSL,False,False,False,False,True,True,Month-to-month,False,Electronic check,46.35,667.7,True
3359,5143-WMWOG,Stratford,93266,36.175255,-119.813805,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.95,19.95,True
3360,5393-RXQSZ,Taft,93268,35.184837,-119.402525,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,79.6,79.6,True
3361,0231-LXVAP,Tipton,93272,36.047414,-119.344304,Male,False,False,False,1,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,75.9,75.9,True
3362,9444-JTXHZ,Tulare,93274,36.185471,-119.375243,Male,False,True,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.2,76.2,True
3363,5510-BOIUJ,Visalia,93277,36.303793,-119.375646,Male,False,False,True,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.25,19.25,True
3364,4471-KXAUH,Woody,93287,35.710244,-118.881679,Female,False,True,False,42,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,84.3,3588.4,True
3365,7638-QVMVY,Visalia,93292,36.37559,-119.211689,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.0,522.95,True
3366,3244-DCJWY,Bakersfield,93312,35.392599,-119.245341,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.25,70.25,True
3367,0875-CABNR,San Luis Obispo,93401,35.233745,-120.626442,Female,True,False,False,10,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),84.6,865.55,True
3368,7812-FZHPE,Bradley,93426,35.842889,-121.004862,Female,False,True,True,17,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.1,409.9,True
3369,4797-AXPXK,Lompoc,93436,34.601055,-120.382917,Female,False,False,True,1,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Electronic check,60.0,60,True
3370,5229-PRWKT,Lompoc,93437,34.757477,-120.550507,Male,False,False,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.55,649.65,True
3371,6982-UQZLY,Los Alamos,93440,34.758699,-120.275839,Female,True,True,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.85,20.85,True
3372,5057-LCOUI,Nipomo,93444,35.050345,-120.489599,Female,False,False,False,39,False,No phone service,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,50.75,2011.4,True
3373,0193-ESZXP,Oceano,93445,35.059695,-120.604741,Female,True,True,False,58,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),105.5,6205.5,True
3374,4369-HTUIF,Pismo Beach,93449,35.165668,-120.655842,Male,True,False,False,6,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),85.15,503.6,True
3375,0156-FVPTA,Solvang,93463,34.624399,-120.137875,Male,False,True,False,22,True,False,DSL,True,False,False,True,False,False,Month-to-month,True,Electronic check,54.2,1152.7,True
3376,1984-FCOWB,Templeton,93465,35.536115,-120.739231,Female,False,True,False,70,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,109.5,7674.55,True
3377,0654-HMSHN,Mojave,93501,35.097323,-118.171288,Male,False,True,False,21,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,104.4,2157.95,True
